RowID,OrderID,OrderDate,CustomerID,ProductID,StoreID,Channel,Quantity,UnitPrice_KES,DiscountPct,PaymentMethod,OrderStatus,ShippingDays
6425,O003701,2025-02-01 12:00:00,C00674,P0159,ST099,Online,1.0,14960.0,0.0,M-Pesa,Completed,2.0
6426,O003817,2025-02-17 10:09:00,C00188,P0025,ST099,Online,1.0,53630.0,0.0,m-pesa,Completed,4.0
6427,O005871,2025-09-26 10:22:00,C00956,P0146,ST022,In-Store,1.0,29570.0,0.0,M-Pesa,Completed,0.0
6428,O001230,2024-06-03 20:44:00,,P0164,ST023,In-Store,1.0,18800.0,0.0,M-Pesa,Completed,0.0
6429,O006810,2025-12-13 19:37:00,C00668,P0111,ST099,Online,1.0,3840.0,,M-Pesa,Returned,6.0
6430,O003806,2025-02-15 12:37:00,C00150,P0159,ST011,In-Store,1.0,14960.0,0.0,Credit/Debit Card,Completed,0.0
6431,O001584,2024-07-15 15:10:00,C01205,P0116,ST099,Online,1.0,13190.0,0.0,M-Pesa,complete,5.0
6432,O005911,2025-09-29 17:23:00,C00774,P0080,ST099,Online,1.0,4980.0,0.0,M-Pesa,Completed,6.0
6433,O001944,2024-08-23 19:45:00,C00998,P0160,ST011,In-Store,1.0,52970.0,0.0,M-Pesa,Returned,0.0
6434,O006228,2025-10-29 16:09:00,C00984,P0135,ST099,Online,1.0,3510.0,0.0,M-PESA,Completed,2.0
6435,O001593,2024-07-16 10:36:00,C00141,P0013,ST099,Online,1.0,30190.0,0.0,M-Pesa,Completed,4.0
6436,O004217,2025-04-03 20:47:00,C00154,P0175,ST099,Online,1.0,15740.0,0.0,airtel money,Completed,6.0
6437,O000657,2024/03/25,C01159,P0080,ST023,In-Store,3.0,4980.0,0.0,M-Pesa,Completed,0.0
6438,O005894,2025-09-27 16:27:00,C00884,P0012,ST024,In-Store,2.0,130340.0,0.2,m-pesa,Returned,0.0
6439,O002197,2024-09-20 19:49:00,C01051,P0151,ST099,Online,1.0,47660.0,0.0,debit card,Completed,5.0
6440,O006915,2025-12-19 08:52:00,C00177,P0083,ST099,Online,1.0,14200.0,0.0,M-Pesa,Completed,3.0
6441,O003199,2024-12-16 08:39:00,C00281,P0163,ST003,In-Store,2.0,41210.0,0.0,Bank Transfer,Completed,0.0
6442,O006204,2025-10-26 16:13:00,C01074,P0062,ST014,In-Store,1.0,20210.0,0.0,M-Pesa,Completed,0.0
6443,O001898,2024-08-18 13:30:00,C00311,P0152,ST007,In-Store,1.0,11580.0,0.0,Mpesa ,Cancelled,0.0
6444,O006036,2025-10-10 15:46:00,C00889,P0188,ST099,Online,1.0,10310.0,0.0,M-Pesa,Completed,3.0
6445,O003565,2025-01-13 08:50:00,C00334,P0098,ST002,In-Store,2.0,10630.0,0.0,M-Pesa,complete,0.0
6446,O004226,2025-04-05 13:55:00,C00177,P0154,ST022,In-Store,1.0,14610.0,0.05,Cash,Completed,0.0
6447,O005582,25-Aug-2025,C00693,P0176,ST099,Online,1.0,10760.0,0.1,Card,Completed,4.0
6448,O001726,2024-07-29 11:42:00,,P0160,ST099,Online,,52970.0,0.05,Airtel Money,Completed,5.0
6449,O000135,2024-01-17 11:07:00,C00646,P0051,ST099,Online,1.0,20210.0,0.0,Credit/Debit Card,Completed,2.0
6450,O004088,22-Mar-2025,C00236,P0023,ST020,In-Store,1.0,122960.0,0.0,Mpesa ,Completed,0.0
6451,O004348,2025-04-18 13:05:00,C01245,P0062,ST021,In-Store,1.0,20210.0,0.0,M-Pesa,Completed,0.0
6452,O005171,2025-07-13 10:16:00,C00209,P0023,ST099,Online,1.0,122960.0,0.0,M-Pesa,completed,4.0
6453,O001882,17/08/2024,C00475,P0151,ST099,Online,1.0,47660.0,0.0,MPESA ,Returned,6.0
6454,O004796,2025-06-03 09:42:00,C00263,P0035,ST010,In-Store,1.0,300400.0,0.2,M-Pesa,Completed,0.0
6455,O006556,2025-11-26 15:20:00,C00331,P0004,ST001,In-Store,1.0,38100.0,0.0,Airtel Money,Completed,0.0
6456,O000574,2024-03-17 11:15:00,C00462,P0060,ST011,In-Store,1.0,20160.0,0.0,M-Pesa,Completed,0.0
6457,O003154,2024-12-14 10:10:00,C00007,P0135,ST023,In-Store,1.0,3510.0,0.0,credit card,Completed,0.0
6458,O000240,2024-01-29 10:40:00,C00385,P0012,ST099,Online,2.0,130340.0,0.0,cash ,Returned,6.0
6459,O005524,2025-08-20 20:16:00,C00800,P0018,ST099,Online,1.0,79380.0,0.05,M-Pesa,Completed,1.0
6460,O002374,2024-10-08 14:34:00,C00502,P0012,ST099,Online,1.0,130340.0,,Cash,Completed,5.0
6461,O006148,22-Oct-2025,C01053,P0010,ST012,In-Store,1.0,127120.0,0.0,M-Pesa,completed,0.0
6462,O006528,2025-11-23 17:58:00,C01234,P0023,ST099,Online,1.0,122960.0,0.0,MPESA ,Returned,4.0
6463,O000957,2024-04-29 17:58:00,,P0013,ST020,In-Store,2.0,30190.0,0.0,M-Pesa,Completed,0.0
6464,O005576,2025-08-24 14:25:00,C00852,P0060,ST099,Online,1.0,20160.0,0.05,M-Pesa,Completed,3.0
6465,O005156,2025-07-12 17:20:00,C00779,P0152,ST014,In-Store,1.0,11580.0,0.0,M-Pesa,Completed,0.0
6466,O006325,2025-11-06 12:05:00,C00563,P0181,ST099,Online,3.0,23170.0,0.0,credit card,Returned,2.0
6467,O001957,2024-08-24 11:23:00,C00485,P0156,ST010,In-Store,1.0,30350.0,0.1,M-Pesa,complete,0.0
6468,O006007,2025-10-08 08:32:00,C00291,P0160,ST002,In-Store,2.0,52970.0,0.0,M-Pesa,Completed,0.0
6469,O003312,2024-12-21 10:25:00,C01001,P0116,ST099,Online,1.0,13190.0,0.0,mpesa,Completed,1.0
6470,O006916,2025-12-19 11:14:00,C01047,P0133,ST017,In-Store,1.0,8300.0,0.0,M pesa,Completed,0.0
6471,O001890,2024-08-17 11:42:00,C01146,P0070,ST023,In-Store,2.0,18010.0,0.0,M-Pesa,Completed,0.0
6472,O006445,2025-11-16 18:23:00,C00916,P0084 ,ST007,In-Store,1.0,17830.0,0.0,M-Pesa,COMPLETED,0.0
6473,O000725,2024-04-03 17:07:00,C00915,P0059,ST006,In-Store,1.0,16280.0,0.0,CASH,Completed,0.0
6474,O005552,2025-08-23 12:24:00,C01349,P0160,ST003,In-Store,1.0,52970.0,0.0,Credit/Debit Card,Completed,0.0
6475,O006589,2025-11-28 09:09:00,C00753,P0042,ST099,Online,1.0,123680.0,0.0,Credit/Debit Card,Completed,6.0
6476,O001002,2024-05-06 20:23:00,C01247,P0183,ST099,Online,2.0,39320.0,0.0,M-Pesa,Returned,3.0
6477,O000553,2024-03-13 13:55:00,C00777,P0165,ST099,Online,1.0,45630.0,0.0,Airtel Money,Completed,1.0
6478,O005437,2025-08-11 14:27:00,C00070,P0082,ST006,In-Store,1.0,2840.0,0.0,mpesa,Completed,0.0
6479,O005069,2025-07-04 14:42:00,C00745,P0165,ST013,In-Store,2.0,45630.0,0.05,CASH,Returned,0.0
6480,O001361,19/06/2024,C01319,P0184,ST012,In-Store,2.0,20390.0,0.0,M pesa,Completed,0.0
6481,O005818,2025-09-20 17:03:00,C01091,P0039,ST013,In-Store,1.0,75080.0,0.15,M-Pesa,Completed,0.0
6482,O003104,2024-12-10 17:42:00,C01150,P0089,ST009,In-Store,1.0,7140.0,0.05,MPESA ,Completed,0.0
6483,O004205,2025-04-03 10:18:00,C01346,P0183,ST005,In-Store,1.0,39320.0,0.0,cash ,Completed,0.0
6484,O000156,2024-01-20 17:51:00,C00671,P0179,ST099,Online,1.0,40350.0,0.25,debit card,Returned,3.0
6485,O002929,2024-11-28 17:32:00,,P0111,ST007,In-Store,2.0,3840.0,0.0,Bank Transfer,Completed,0.0
6486,O000613,2024-03-21 08:46:00,C00598,P0005,ST012,In-Store,1.0,18960.0,0.0,M-Pesa,cancelled,0.0
6487,O005012,2025-06-28 15:04:00,C00981,P0092,ST015,In-Store,1.0,2840.0,0.0,M-Pesa,Completed,0.0
6488,O000295,2024-02-07 16:22:00,C01326,P0086,ST008,In-Store,1.0,19730.0,0.05,Airtel Money,Completed,0.0
6489,O002987,2024-12-02 09:42:00,,P0018,ST009,In-Store,1.0,79380.0,0.0,Cash,COMPLETED,0.0
6490,O000757,2024-04-07 08:22:00,C01170,P0119,ST012,In-Store,1.0,10780.0,0.0,mpesa,Completed,0.0
6491,O005731,10-Sep-2025,C00317,P0088,ST016,In-Store,1.0,10360.0,0.0,MPESA ,Completed,0.0
6492,O000777,2024-04-10 15:33:00,C01141,P0007,ST010,In-Store,1.0,46260.0,0.0,cash,Completed,0.0
6493,O002743,2024-11-11 20:18:00,C00747,P0150,ST021,In-Store,1.0,32640.0,0.0,Cash,Completed,0.0
6494,,,,,,,,,,,,
6495,O004673,2025-05-22 16:01:00,C00646,P0171,ST099,Online,1.0,48310.0,0.0,Credit/Debit Card,Completed,6.0
6496,O001453,2024-06-30 15:12:00,C00492,P0080,ST001,In-Store,2.0,4980.0,0.0,M-Pesa,Completed,0.0
6497,O003231,18-Dec-2024,C01078,P0098,ST007,In-Store,1.0,10630.0,0.05,M-Pesa,Completed,0.0
6498,O000264,2024-02-02 18:37:00,C00237,P0034,ST015,In-Store,3.0,32600.0,0.0,Credit/Debit Card,Completed,0.0
6499,O001253,2024-06-07 16:55:00,C01223,P0086,ST099,Online,1.0,19730.0,0.0,Airtel money,Completed,5.0
6500,O004408,2025-04-22 13:41:00,C00904 ,P0194,ST099,Online,2.0,24550.0,0.0,credit card,Completed,1.0
6501,O001770,2024-08-03 15:49:00,C00258,P0096,ST012,In-Store,2.0,6270.0,0.15,m-pesa,complete,0.0
6502,O004086,2025-03-21 20:41:00,C00559,P0010,ST008,In-Store,1.0,127120.0,0.0,Cash,Completed,0.0
6503,O002986,2024-12-02 12:01:00,C00201,P0068,ST099,Online,2.0,1250.0,0.0,M-PESA,Completed,4.0
6504,O001199,2024-05-31 10:34:00,C00957,P0108,ST099,Online,1.0,14950.0,0.0,CASH,Cancelled,3.0
6505,O006694,2025-12-06 16:14:00,C00368,P0135,ST001,In-Store,1.0,3510.0,0.0,MPESA ,Returned,0.0
6506,O004247,2025-04-07 12:56:00,C00146,P0175,ST001,In-Store,1.0,15740.0,0.0,Cash,Completed,0.0
6507,O004906,2025-06-16 17:47:00,C00074,P0171,ST006,In-Store,1.0,,0.0,CASH,Completed,0.0
6508,O004158,2025-03-29 19:42:00,C00251,P0159,ST017,In-Store,3.0,14960.0,0.0,M-PESA,Completed,0.0
6509,O000096,2024-01-12 11:49:00,C00923,P0160,ST018,In-Store,1.0,52970.0,0.0,Bank Transfer,Completed,0.0
6510,O004214,2025-04-03 17:16:00,C00694,P0048,ST099,Online,1.0,21400.0,0.0,M-Pesa,Completed,5.0
6511,O001506,2024-07-06 18:14:00,C01338,P0183 ,ST017,In-Store,1.0,39320.0,0.0,M-Pesa,Completed,0.0
6512,O002367,2024/10/08,C00948,P0152,ST014,In-Store,1.0,11580.0,0.0,M-Pesa,Completed,0.0
6513,O006775,2025-12-11 13:07:00,C01124,P0060,ST099,Online,1.0,20160.0,0.15,Airtel Money,Completed,6.0
6514,O000467,2024-03-02 12:26:00,C01256,P0148,ST099,Online,2.0,32090.0,0.0,cash,Completed,5.0
6515,O002226,2024-09-22 12:11:00,C00674,P0112,ST021,In-Store,1.0,9880.0,,CASH,Completed,0.0
6516,O004323,2025-04-15 20:47:00,C01346,P0058,ST019,In-Store,1.0,17000.0,0.0,Airtel Money,Returned,0.0
6517,O003644,2025-01-24 18:08:00,C00966,P0042,ST006,In-Store,3.0,123680.0,0.0,credit card,Completed,0.0
6518,O004347,2025-04-17 14:05:00,C01279,P0159,ST002,In-Store,1.0,14960.0,0.05,Credit/Debit Card,Completed,0.0
6519,O004934,2025-06-19 19:14:00,C00229,P0146,ST021,In-Store,1.0,29570.0,,M-Pesa,Completed,0.0
6520,O001938,2024-08-22 17:25:00,C00065,P0084,ST012,In-Store,1.0,17830.0,0.0,M-Pesa,Completed,0.0
6521,O004836,2025-06-08 12:59:00,C00282,P0160,ST099,Online,1.0,52970.0,0.0,M-Pesa,Completed,3.0
6522,O003026,2024-12-05 20:22:00,C00535,P0184,ST021,In-Store,1.0,20390.0,0.15,M-Pesa,Cancelled,0.0
6523,O004095,2025-03-22 18:15:00,C00597,P0176,ST099,Online,1.0,10760.0,0.0,Airtel Money,COMPLETED,1.0
6524,O002319,2024-10-03 09:21:00,C01300,P0032,ST099,Online,1.0,112270.0,0.0,Credit/Debit Card,Completed,6.0
6525,O003166,2024-12-15 20:30:00,C00512,P0168,ST099,Online,1.0,31350.0,0.15,M-Pesa,Completed,5.0
6526,O004885,2025-06-13 10:35:00,C00681,P0166,ST099,Online,4.0,36200.0,0.05,mpesa,Returned,5.0
6527,O003587,2025-01-17 19:28:00,C00148,P0175,ST009,In-Store,1.0,15740.0,0.0,M-Pesa,Completed,0.0
6528,O000492,2024-03-06 14:10:00,C01237,P0060,ST023,In-Store,1.0,20160.0,0.0,M-Pesa,Completed,0.0
6529,O005967,2025-10-04 12:29:00,C00319,P0008,ST024,In-Store,1.0,94740.0,0.0,mpesa,Completed,0.0
6530,O005611,2025-08-29 17:19:00,C00860,P0062,ST006,In-Store,1.0,20210.0,0.0,m-pesa,Completed,0.0
6531,O000216,2024-01-27 16:13:00,C00243,P0108,ST007,In-Store,2.0,14950.0,0.0,M pesa,Completed,0.0
6532,O004508,2025-05-03 15:43:00,C00816,P0126,ST099,Online,2.0,12920.0,0.0,M-Pesa,Returned,3.0
6533,O005451,2025-08-13 17:46:00,C00778,P0179,ST017,In-Store,1.0,40350.0,0.0,M-Pesa,Completed,0.0
6534,O002922,2024-11-27 16:20:00,C01044,P0151,ST099,Online,1.0,47660.0,0.0,M-Pesa,COMPLETED,2.0
6535,O000922,2024-04-25 17:20:00,C00312,P0160,ST007,In-Store,1.0,52970.0,0.0,M-Pesa,Cancelled,0.0
6536,O006681,2025-12-05 19:17:00,C00293,P0161,ST099,Online,2.0,49910.0,0.1,M-Pesa,Completed,2.0
6537,O000979,2024-05-03 14:35:00,C00053,P0083,ST016,In-Store,1.0,14200.0,0.0,M-Pesa,Completed,0.0
6538,O006709,2025-12-07 12:24:00,C01083,P0039,ST024,In-Store,1.0,75080.0,0.0,M-PESA,Completed,0.0
6539,O005429,2025/08/10,C00660,P0173,ST020,In-Store,1.0,19620.0,0.0,m-pesa,Completed,0.0
6540,O001912,2024-08-19 15:56:00,C01060,P0168,ST099,Online,1.0,31350.0,0.0,Mpesa ,Returned,1.0
6541,O000310,2024-02-10 19:01:00,C00021,P0013,ST016,In-Store,1.0,30190.0,0.0,M-PESA,Completed,0.0
6542,O003207,2024-12-17 14:14:00,C01054,P0151,ST099,Online,,47660.0,0.0,Cash,Returned,5.0
6543,O002437,2024-10-14 13:23:00,C00297,P0123,ST013,In-Store,2.0,,0.0,M-PESA,Completed,0.0
6544,O003446,2024-12-30 20:09:00,C00976,P0002,ST008,In-Store,2.0,91490.0,0.0,M-Pesa,Completed,0.0
6545,O003836,2025-02-19 09:21:00,C00778,P0138,ST099,Online,3.0,4780.0,0.0,M-Pesa,Cancelled,3.0
6546,O000679,2024-03-29 13:05:00,C00220,P0012,ST021,In-Store,2.0,130340.0,0.0,M-PESA,Completed,0.0
6547,O000167,2024-01-21 10:44:00,C00429,P0080,ST011,In-Store,1.0,4980.0,0.0,M-Pesa,Returned,0.0
6548,O004427,2025-04-25 15:11:00,C00464,P0086,ST005,In-Store,1.0,19730.0,0.0,Credit/Debit Card,completed,0.0
6549,O005125,2025-07-09 20:19:00,C00030,P0012,ST012,In-Store,1.0,130340.0,0.0,Mpesa,Completed,0.0
6550,O002143,2024-09-14 08:13:00,C00184,P0173,ST002 ,In-Store,1.0,19620.0,0.0,M-Pesa,Cancelled,0.0
6551,O002130,2024-09-13 18:46:00,C01338,P0060,ST007,In-Store,1.0,20160.0,0.0,M-Pesa,Completed,0.0
6552,O002248,2024-09-25 16:34:00,C01162,P0120,ST099,Online,1.0,10270.0,0.0,Bank Transfer,complete,2.0
6553,O004201,2025-04-02 11:53:00,C01176,P0163,ST099,Online,1.0,41210.0,,airtel money,Completed,1.0
6554,O003278,2024-12-20 11:32:00,C00454,P0178,ST099,Online,1.0,31250.0,,M-Pesa,Cancelled,1.0
6555,O000737,2024-04-05 08:13:00,C00118,P0051,ST023,In-Store,1.0,20210.0,0.0,M-Pesa,Completed,0.0
6556,O003735,2025-02-06 19:12:00,C00349,P0179,ST012,In-Store,1.0,40350.0,0.0,Cash,Completed,0.0
6557,O005310,2025-07-29 09:25:00,C00906,P0063,ST021,In-Store,2.0,1440.0,0.0,Mpesa,Completed,0.0
6558,O000697,2024-03-30 16:56:00,C00343,P0063,ST010,In-Store,1.0,1440.0,0.0,Bank Transfer,Completed,0.0
6559,O003242,2024-12-18 17:16:00,C00323,P0135,ST099,Online,1.0,3510.0,0.1,M pesa,Completed,4.0
6560,O003919,02/03/2025,C00719,P0057,ST099,Online,1.0,2110.0,0.0,Cash,Completed,1.0
6561,O004598,2025-05-13 10:29:00,C01297,P0163,ST016,In-Store,2.0,41210.0,0.0,M-Pesa,Completed,0.0
6562,O005440,2025-08-11 17:39:00,C00203,P0041,ST019,In-Store,2.0,83810.0,0.0,M pesa,Completed,0.0
6563,O005265,2025/07/24,C00616,P0162,ST008,In-Store,1.0,42760.0,0.0,Cash,Completed,0.0
6564,O004057,18/03/2025,C01026,P0136,ST099,Online,1.0,1510.0,0.0,cash ,Completed,6.0
6565,O001345,2024-06-17 13:57:00,C00233,P0135,ST005,In-Store,1.0,3510.0,0.0,M-Pesa,Completed,0.0
6566,O006474,2025-11-18 15:33:00,C00918,P0041,ST099,Online,1.0,83810.0,0.0,Cash,Completed,6.0
6567,O004454,2025-04-27 09:43:00,C00438,P0060,ST009,In-Store,1.0,20160.0,0.0,Credit/Debit Card,Completed,0.0
6568,O005950,2025-10-03 10:58:00,C00744,P0188,ST099,Online,1.0,10310.0,0.05,Cash,Completed,3.0
6569,O003996,2025-03-11 19:36:00,C00900,P0104,ST020,In-Store,1.0,3780.0,0.2,Credit/Debit Card,Completed,0.0
6570,O002262,2024-09-26 09:34:00,C00654,P0146,ST018,In-Store,1.0,29570.0,0.0,Mpesa ,Completed,0.0
6571,O002616,2024-11-01 13:33:00,C01262,P0010,ST099,Online,1.0,127120.0,0.0,M pesa,Completed,3.0
6572,O006284,2025-11-02 14:57:00,C00509,P0005,ST001,In-Store,1.0,18960.0,0.0,M-Pesa,Completed,0.0
6573,O000514,2024-03-08 14:54:00,C00193,P0160,ST099,Online,1.0,52970.0,0.0,Credit/Debit Card,Completed,3.0
6574,O005124,2025-07-09 11:09:00,C00890,P0069,ST013,In-Store,1.0,20690.0,0.0,Cash,complete,0.0
6575,O004966,2025-06-23 08:43:00,C00071,P0151,ST099,Online,1.0,47660.0,0.0,M-Pesa,Completed,6.0
6576,O005321,2025-07-30 19:30:00,,P0074,ST099,Online,3.0,1880.0,,M-Pesa,Completed,5.0
6577,O002867,2024-11-22 10:39:00,C01116,P0160,ST010,In-Store,1.0,52970.0,0.0,Airtel money,Completed,0.0
6578,O006675,2025-12-05 18:44:00,C00443,P0147,ST099,Online,1.0,40520.0,0.05,M-PESA,completed,1.0
6579,O003950,06-Mar-2025,C00228,P0070,ST013,In-Store,2.0,18010.0,0.0,Airtel Money,Completed,0.0
6580,O003431,2024-12-29 10:11:00,C00461,P0033,ST003,In-Store,3.0,103260.0,0.0,M-Pesa,Returned,0.0
6581,O004661,21/05/2025,C00682,P0188,ST004,In-Store,1.0,10310.0,0.0,m-pesa,Completed,0.0
6582,O006608,2025-11-30 12:12:00,C00542,P0175,ST023,In-Store,4.0,15740.0,0.0,M-Pesa,Completed,0.0
6583,O006509,2025-11-22 19:35:00,C00228,P0146,ST015,In-Store,1.0,29570.0,0.15,Bank Transfer,Completed,0.0
6584,O001013,2024-05-07 10:14:00,C01050,P0174,ST016,In-Store,2.0,29840.0,0.0,M-Pesa,Cancelled,0.0
6585,O005408,2025-08-08 08:47:00,C01280,P0058,ST008,In-Store,1.0,17000.0,0.0,M-Pesa,Completed,0.0
6586,O000891,2024-04-22 08:33:00,C00136,P0008,ST099,Online,2.0,94740.0,0.0,cash,Completed,6.0
6587,O002794,2024-11-16 16:14:00,C00518,P0060,ST017,In-Store,3.0,20160.0,0.1,Cash,Completed,0.0
6588,O005357,2025-08-03 13:56:00,C00806,P0139,ST099,Online,1.0,6700.0,0.15,airtel money,Completed,5.0
6589,O007097,2025-12-28 18:55:00,C00101,P0125,ST002,In-Store,2.0,5710.0,0.0,Mpesa,Completed,0.0
6590,O003461,2024-12-31 12:20:00,C00120,P0184 ,ST099,Online,1.0,20390.0,0.05,Bank Transfer,Completed,2.0
6591,O004728,2025-05-27 10:43:00,C00424,P0079,ST099,Online,1.0,17060.0,0.0,Airtel Money,complete,1.0
6592,O003965,2025-03-07 13:42:00,C00388,P0060,ST001,In-Store,2.0,20160.0,0.0,Cash,Completed,0.0
6593,O000204,2024-01-25 09:26:00,C00714,P0151,ST099,Online,2.0,47660.0,0.0,M-Pesa,Returned,1.0
6594,O000510,2024-03-08 14:12:00,C00101,P0062,ST099,Online,1.0,20210.0,0.0,mpesa,Completed,5.0
6595,O001640,2024-07-20 11:44:00,C00863,P0056,ST099,Online,1.0,14270.0,0.0,M-Pesa,Completed,6.0
6596,O001459,2024-06-30 13:11:00,C00503,P0173,ST024,In-Store,1.0,19620.0,0.0,M-Pesa,Completed,0.0
6597,O004315,2025-04-14 08:00:00,C00555,P0122,ST007,In-Store,1.0,1050.0,0.0,Airtel Money,Completed,0.0
6598,O004048,2025-03-17 12:25:00,C00758,P0027,ST011,In-Store,1.0,26240.0,0.05,debit card,Completed,0.0
6599,O005288,2025-07-27 11:39:00,C00424,P0002,ST001,In-Store,1.0,91490.0,0.0,M-Pesa,Completed,0.0
6600,O000640,2024-03-23 14:59:00,C00101,P0175,ST007,In-Store,1.0,15740.0,0.0,Cash,returned,0.0
6601,O006707,2025-12-07 09:17:00,C00481,P0060,ST014,In-Store,1.0,20160.0,0.0,M-Pesa,Completed,0.0
6602,O005219,2025-07-19 10:32:00,C00765,P0033,ST099,Online,1.0,103260.0,,Cash,Completed,3.0
6603,O000088,2024-01-11 20:56:00,C01324,P0098,ST023,In-Store,1.0,10630.0,0.15,M-Pesa,COMPLETED,0.0
6604,O001371,2024-06-20 11:59:00,C01295,P0135,ST002,In-Store,1.0,3510.0,0.0,M-Pesa,Completed,0.0
6605,O004573,2025-05-10 08:04:00,C01188,P0173,ST099,Online,1.0,19620.0,0.1,M-PESA,Completed,5.0
6606,O007129,2025-12-31 15:52:00,C01042,P0106,ST099,Online,1.0,12940.0,0.0,Bank Transfer,Returned,1.0
6607,O000194,2024-01-24 08:36:00,C00297,P0159,ST017,In-Store,1.0,14960.0,0.0,mpesa,Completed,0.0
6608,O003823,2025-02-18 15:46:00,C01070,P0138,ST099,Online,1.0,4780.0,0.0,M-Pesa,Completed,2.0
6609,O000181,2024-01-22 18:19:00,C00550,P0047,ST007,In-Store,1.0,16000.0,0.0,M-Pesa,Completed,0.0
6610,O003928,2025-03-03 15:24:00,C01289,P0060,ST014,In-Store,1.0,20160.0,0.0,Airtel Money,Completed,0.0
6611,O003840,2025-02-20 18:40:00,C00323,P0171,ST021,In-Store,1.0,48310.0,0.0,Airtel Money,Completed,0.0
6612,O002591,2024-10-29 19:21:00,C00243,P0071,ST099,Online,2.0,4850.0,0.0,M-Pesa,Completed,3.0
6613,O003465,2024-12-31 17:00:00,C01082,P0135,ST006,In-Store,2.0,3510.0,0.0,Airtel-Money,Completed,0.0
6614,O006121,2025-10-18 12:32:00,C00739,P0156,ST099,Online,1.0,30350.0,,Bank Transfer,Completed,6.0
6615,O006197,2025-10-26 13:02:00,C01153,P0160,ST099,Online,1.0,52970.0,0.0,Cash,canceled,1.0
6616,O001685,2024-07-26 13:11:00,C01126,P0183,ST010,In-Store,2.0,39320.0,0.0,m-pesa,Completed,0.0
6617,O003323,2024-12-22 12:24:00,C00296,P0160,ST099,Online,1.0,52970.0,0.0,M-PESA,Completed,4.0
6618,O001133,2024-05-21 09:56:00,C00993,P0018,ST015,In-Store,4.0,79380.0,0.0,M-Pesa,Completed,0.0
6619,O003072,2024-12-08 14:13:00,C00002,P0024,ST099,Online,2.0,85100.0,0.0,M-PESA,Completed,5.0
6620,O003153,2024-12-14 11:28:00,C01215,P0135,ST022,In-Store,,3510.0,0.1,airtel money,complete,0.0
6621,O005914,2025-09-29 11:25:00,C01127,P0135,ST099,Online,1.0,3510.0,0.0,AIRTEL MONEY,complete,5.0
6622,O002556,2024-10-26 13:59:00,C00362,P0160,ST012,In-Store,1.0,52970.0,0.0,Cash,Returned,0.0
6623,O005401,2025-08-08 12:00:00,C00290,P0056,ST099,Online,1.0,14270.0,0.0,Credit/Debit Card,Completed,1.0
6624,O001022,2024-05-08 14:56:00,C00860,P0016,ST017,In-Store,2.0,38090.0,0.0,credit card,Completed,0.0
6625,O005841,2025-09-23 16:11:00,C00764,P0061,ST099,Online,1.0,19410.0,0.1,Credit/Debit Card,Completed,1.0
6626,O004577,2025-05-10 09:11:00,C01158,P0084,ST099,Online,3.0,17830.0,0.1,M-Pesa,Completed,2.0
6627,O000397,2024-02-22 17:35:00,,P0070,ST021,In-Store,1.0,18010.0,0.0,CARD,Completed,0.0
6628,O000034,2024-01-05 12:02:00,,P0042,ST099,Online,1.0,123680.0,0.0,Cash,Completed,5.0
6629,O002249,2024-09-25 16:23:00,C00701,P0173,ST099,Online,1.0,19620.0,0.0,debit card,Completed,5.0
6630,O002657,2024-11-04 16:58:00,C01184,P0135,ST099,Online,1.0,3510.0,0.0,MPESA ,Completed,4.0
6631,O000259,2024-02-01 12:29:00,C00297,P0135,ST004,In-Store,1.0,3510.0,0.0,Cash,Completed,0.0
6632,O005158,2025-07-12 20:57:00,C01278,P0060,ST015,In-Store,3.0,20160.0,0.1,Airtel-Money,Completed,0.0
6633,O005390,2025-08-06 08:06:00,C00697,P0183,ST099,Online,1.0,39320.0,0.0,M-Pesa,Completed,2.0
6634,O006571,2025-11-27 18:39:00,C00841,P0178,ST019,In-Store,1.0,31250.0,0.0,M-Pesa,Completed,0.0
6635,O002938,2024-11-28 19:35:00,C00765,P0010,ST019,In-Store,1.0,127120.0,0.15,Airtel Money,Completed,0.0
6636,O001877,2024-08-17 09:22:00,,P0010,ST016,In-Store,2.0,127120.0,0.0,Cash,Completed,0.0
6637,O000231,2024-01-28 08:08:00,C00986,P0160,ST099,Online,2.0,52970.0,0.0,Airtel Money,Completed,3.0
6638,O003047,2024-12-07 15:02:00,,P0086,ST010,In-Store,1.0,19730.0,0.0,mpesa,Completed,0.0
6639,O001747,2024-08-01 12:56:00,C00964,P0125,ST099,Online,3.0,5710.0,0.0,Mpesa ,Completed,6.0
6640,O004880,2025-06-12 09:13:00,C00410,P0135,ST099,Online,1.0,3510.0,0.1,M pesa,Completed,6.0
6641,O001645,2024-07-21 08:58:00,C00660,P0024,ST099,Online,1.0,85100.0,0.0,Cash,Completed,1.0
6642,O004160,2025-03-29 14:36:00,C00026,P0086,ST004,In-Store,1.0,19730.0,,Airtel Money,completed,0.0
6643,O005360,2025-08-03 18:00:00,C00975,P0060,ST002,In-Store,1.0,20160.0,0.0,Mpesa,Returned,0.0
6644,O001608,2024-07-17 15:42:00,C00424,P0041,ST007,In-Store,1.0,83810.0,0.0,MPESA ,Completed,0.0
6645,O002370,2024-10-08 08:03:00,C00493,P0154,ST008,In-Store,2.0,14610.0,0.0,Mpesa ,Completed,0.0
